MACHINE,MODE,BATCH_SIZE,OPERATION,RUNNING TIME,LOG TIME,NOTE
Chihang Laptop,GPU,75,data,506.28757476806641,2015-07-07 12:29:31.169879,
Chihang Laptop,GPU,75,norm1,157.12940692901611,2015-07-07 12:29:31.169879,
Chihang Laptop,CPU,75,mean step time,750.12397766113281,2015-07-07 12:34:44.102217,
Chihang Laptop,CPU,75,loss,0.33354759216308594,2015-07-07 12:34:44.102217,
Chihang Laptop,CPU,75,pool1_relu1_0_split,245.73957920074463,2015-07-07 12:34:44.102217,
Chihang Laptop,CPU,75,relu3,2.925872802734375,2015-07-07 12:34:44.102217,
Chihang Laptop,CPU,75,relu2,68.988442420959473,2015-07-07 12:34:44.102217,
Chihang Laptop,CPU,75,relu1,247.048020362854,2015-07-07 12:34:44.102217,
Chihang Laptop,CPU,75,conv3,52.536129951477051,2015-07-07 12:34:44.102217,
Chihang Laptop,CPU,75,conv2,192.40653514862061,2015-07-07 12:34:44.102217,
Chihang Laptop,CPU,75,conv1,332.42595195770264,2015-07-07 12:34:44.102217,
Chihang Laptop,CPU,75,ip1,0.79143047332763672,2015-07-07 12:34:44.102217,
Chihang Laptop,CPU,75,first step time,307142.0052051544,2015-07-07 12:34:44.102217,
Chihang Laptop,CPU,75,norm2,65.53947925567627,2015-07-07 12:34:44.102217,
Chihang Laptop,CPU,75,pool3,2.5255680084228516,2015-07-07 12:34:44.102217,
Chihang Laptop,CPU,75,pool2,68.905472755432129,2015-07-07 12:34:44.102217,
Chihang Laptop,CPU,75,pool1,275.24256706237793,2015-07-07 12:34:44.102217,
Chihang Laptop,CPU,75,data,332.98802375793457,2015-07-07 12:34:44.102217,
Chihang Laptop,CPU,75,norm1,246.4134693145752,2015-07-07 12:34:44.102217,
Chihang Laptop,GPU,100,mean step time,779.40094470977783,2015-07-07 12:37:50.917527,
Chihang Laptop,GPU,100,loss,0.52750110626220703,2015-07-07 12:37:50.917527,
Chihang Laptop,GPU,100,pool1_relu1_0_split,213.24253082275391,2015-07-07 12:37:50.917527,
Chihang Laptop,GPU,100,relu3,3.9684772491455078,2015-07-07 12:37:50.917527,
Chihang Laptop,GPU,100,relu2,74.802041053771973,2015-07-07 12:37:50.917527,
Chihang Laptop,GPU,100,relu1,206.91895484924316,2015-07-07 12:37:50.917527,
Chihang Laptop,GPU,100,conv3,61.987400054931641,2015-07-07 12:37:50.917527,
Chihang Laptop,GPU,100,conv2,172.51086235046387,2015-07-07 12:37:50.917527,
Chihang Laptop,GPU,100,conv1,277.04501152038574,2015-07-07 12:37:50.917527,
Chihang Laptop,GPU,100,ip1,1.2280941009521484,2015-07-07 12:37:50.917527,
Chihang Laptop,GPU,100,first step time,180835.85810661316,2015-07-07 12:37:50.917527,
Chihang Laptop,GPU,100,norm2,72.225093841552734,2015-07-07 12:37:50.917527,
Chihang Laptop,GPU,100,pool3,3.1625032424926758,2015-07-07 12:37:50.917527,
Chihang Laptop,GPU,100,pool2,73.29261302947998,2015-07-07 12:37:50.917527,
Chihang Laptop,GPU,100,pool1,221.35794162750244,2015-07-07 12:37:50.917527,
Chihang Laptop,GPU,100,data,603.35159301757812,2015-07-07 12:37:50.917527,
Chihang Laptop,GPU,100,norm1,213.187575340271,2015-07-07 12:37:50.917527,
Chihang Laptop,CPU,100,mean step time,992.01250076293945,2015-07-07 12:40:56.270997,
Chihang Laptop,CPU,100,loss,0.36358833312988281,2015-07-07 12:40:56.270997,
Chihang Laptop,CPU,100,pool1_relu1_0_split,326.54142379760742,2015-07-07 12:40:56.270997,
Chihang Laptop,CPU,100,relu3,3.872990608215332,2015-07-07 12:40:56.270997,
Chihang Laptop,CPU,100,relu2,91.632485389709473,2015-07-07 12:40:56.270997,
Chihang Laptop,CPU,100,relu1,328.5524845123291,2015-07-07 12:40:56.270997,
Chihang Laptop,CPU,100,conv3,70.068001747131348,2015-07-07 12:40:56.270997,
Chihang Laptop,CPU,100,conv2,246.69003486633301,2015-07-07 12:40:56.270997,
Chihang Laptop,CPU,100,conv1,442.60287284851074,2015-07-07 12:40:56.270997,
Chihang Laptop,CPU,100,ip1,0.95295906066894531,2015-07-07 12:40:56.270997,
Chihang Laptop,CPU,100,first step time,177680.26304244995,2015-07-07 12:40:56.270997,
Chihang Laptop,CPU,100,norm2,87.279558181762695,2015-07-07 12:40:56.270997,
Chihang Laptop,CPU,100,pool3,3.3509731292724609,2015-07-07 12:40:56.270997,
Chihang Laptop,CPU,100,pool2,90.587019920349121,2015-07-07 12:40:56.270997,
Chihang Laptop,CPU,100,pool1,366.62149429321289,2015-07-07 12:40:56.270997,
Chihang Laptop,CPU,100,data,442.99042224884033,2015-07-07 12:40:56.270997,
Chihang Laptop,CPU,100,norm1,332.56006240844727,2015-07-07 12:40:56.270997,
Chihang Laptop,GPU,200,mean step time,1877.7464628219604,2015-07-07 12:49:01.510640,
Chihang Laptop,GPU,200,loss,0.56111812591552734,2015-07-07 12:49:01.510640,
Chihang Laptop,GPU,200,pool1_relu1_0_split,409.14595127105713,2015-07-07 12:49:01.510640,
Chihang Laptop,GPU,200,relu3,7.4999332427978516,2015-07-07 12:49:01.510640,
Chihang Laptop,GPU,200,relu2,149.0476131439209,2015-07-07 12:49:01.510640,
Chihang Laptop,GPU,200,relu1,411.98611259460449,2015-07-07 12:49:01.510640,
Chihang Laptop,GPU,200,conv3,123.63207340240479,2015-07-07 12:49:01.510640,
Chihang Laptop,GPU,200,conv2,344.4133996963501,2015-07-07 12:49:01.510640,
Chihang Laptop,GPU,200,conv1,547.86443710327148,2015-07-07 12:49:01.510640,
Chihang Laptop,GPU,200,ip1,2.077937126159668,2015-07-07 12:49:01.510640,
Chihang Laptop,GPU,200,first step time,473434.29017066956,2015-07-07 12:49:01.510640,
Chihang Laptop,GPU,200,norm2,138.53895664215088,2015-07-07 12:49:01.510640,
Chihang Laptop,GPU,200,pool3,5.9604644775390625,2015-07-07 12:49:01.510640,
Chihang Laptop,GPU,200,pool2,146.03447914123535,2015-07-07 12:49:01.510640,
Chihang Laptop,GPU,200,pool1,435.86397171020508,2015-07-07 12:49:01.510640,
Chihang Laptop,GPU,200,data,879.65750694274902,2015-07-07 12:49:01.510640,
Chihang Laptop,GPU,200,norm1,409.1484546661377,2015-07-07 12:49:01.510640,
Chihang Laptop,CPU,200,mean step time,1961.667537689209,2015-07-07 12:57:26.735887,
Chihang Laptop,CPU,200,loss,0.40292739868164062,2015-07-07 12:57:26.735887,
Chihang Laptop,CPU,200,pool1_relu1_0_split,650.14660358428955,2015-07-07 12:57:26.735887,
Chihang Laptop,CPU,200,relu3,7.3289871215820312,2015-07-07 12:57:26.735887,
Chihang Laptop,CPU,200,relu2,181.6025972366333,2015-07-07 12:57:26.735887,
Chihang Laptop,CPU,200,relu1,652.48250961303711,2015-07-07 12:57:26.735887,
Chihang Laptop,CPU,200,conv3,138.67545127868652,2015-07-07 12:57:26.735887,
Chihang Laptop,CPU,200,conv2,491.56153202056885,2015-07-07 12:57:26.735887,
Chihang Laptop,CPU,200,conv1,882.57741928100586,2015-07-07 12:57:26.735887,
Chihang Laptop,CPU,200,ip1,1.5624761581420898,2015-07-07 12:57:26.735887,
Chihang Laptop,CPU,200,first step time,490008.1980228424,2015-07-07 12:57:26.735887,
Chihang Laptop,CPU,200,norm2,173.26295375823975,2015-07-07 12:57:26.735887,
Chihang Laptop,CPU,200,pool3,6.3009262084960938,2015-07-07 12:57:26.735887,
Chihang Laptop,CPU,200,pool2,179.88955974578857,2015-07-07 12:57:26.735887,
Chihang Laptop,CPU,200,pool1,731.01341724395752,2015-07-07 12:57:26.735887,
Chihang Laptop,CPU,200,data,885.63799858093262,2015-07-07 12:57:26.735887,
Chihang Laptop,CPU,200,norm1,654.35957908630371,2015-07-07 12:57:26.735887,
Chihang Laptop,GPU,400,mean step time,4181.364893913269,2015-07-07 13:15:56.145583,
Chihang Laptop,GPU,400,loss,0.5741119384765625,2015-07-07 13:15:56.145583,
Chihang Laptop,GPU,400,pool1_relu1_0_split,817.23904609680176,2015-07-07 13:15:56.145583,
Chihang Laptop,GPU,400,relu3,13.753056526184082,2015-07-07 13:15:56.145583,
Chihang Laptop,GPU,400,relu2,297.25193977355957,2015-07-07 13:15:56.145583,
Chihang Laptop,GPU,400,relu1,823.25804233551025,2015-07-07 13:15:56.145583,
Chihang Laptop,GPU,400,conv3,246.13547325134277,2015-07-07 13:15:56.145583,
Chihang Laptop,GPU,400,conv2,677.15203762054443,2015-07-07 13:15:56.145583,
Chihang Laptop,GPU,400,conv1,1094.2554473876953,2015-07-07 13:15:56.145583,
Chihang Laptop,GPU,400,ip1,3.1595230102539062,2015-07-07 13:15:56.145583,
Chihang Laptop,GPU,400,first step time,1085920.5648899078,2015-07-07 13:15:56.145583,
Chihang Laptop,GPU,400,norm2,276.32045745849609,2015-07-07 13:15:56.145583,
Chihang Laptop,GPU,400,pool3,10.857939720153809,2015-07-07 13:15:56.145583,
Chihang Laptop,GPU,400,pool2,291.30852222442627,2015-07-07 13:15:56.145583,
Chihang Laptop,GPU,400,pool1,870.58460712432861,2015-07-07 13:15:56.145583,
Chihang Laptop,GPU,400,data,1309.5771074295044,2015-07-07 13:15:56.145583,
Chihang Laptop,GPU,400,norm1,817.20101833343506,2015-07-07 13:15:56.145583,
Chihang Laptop,GPU,500,mean step time,2167.8364276885986,2015-07-07 19:35:04.912377,
Chihang Laptop,GPU,500,loss,0.32544136047363281,2015-07-07 19:35:04.912377,
Chihang Laptop,GPU,500,relu3,6.46209716796875,2015-07-07 19:35:04.912377,
Chihang Laptop,GPU,500,relu2,137.78102397918701,2015-07-07 19:35:04.912377,
Chihang Laptop,GPU,500,relu1,387.31050491333008,2015-07-07 19:35:04.912377,
Chihang Laptop,GPU,500,cifar,617.73097515106201,2015-07-07 19:35:04.912377,
Chihang Laptop,GPU,500,conv3,113.91901969909668,2015-07-07 19:35:04.912377,
Chihang Laptop,GPU,500,conv2,320.73259353637695,2015-07-07 19:35:04.912377,
Chihang Laptop,GPU,500,conv1,526.49140357971191,2015-07-07 19:35:04.912377,
Chihang Laptop,GPU,500,ip1,1.4145374298095703,2015-07-07 19:35:04.912377,
Chihang Laptop,GPU,500,first step time,22822.05104827881,2015-07-07 19:35:04.912377,
Chihang Laptop,GPU,500,norm2,128.09193134307861,2015-07-07 19:35:04.912377,
Chihang Laptop,GPU,500,pool3,4.9700736999511719,2015-07-07 19:35:04.912377,
Chihang Laptop,GPU,500,pool2,134.85503196716309,2015-07-07 19:35:04.912377,
Chihang Laptop,GPU,500,pool1,409.0811014175415,2015-07-07 19:35:04.912377,
Chihang Laptop,GPU,500,norm1,387.40634918212891,2015-07-07 19:35:04.912377,
Chihang Laptop,CPU,500,mean step time,5122.2809553146362,2015-07-07 19:37:22.638149,
Chihang Laptop,CPU,500,loss,0.48053264617919922,2015-07-07 19:37:22.638149,
Chihang Laptop,CPU,500,relu3,17.780065536499023,2015-07-07 19:37:22.638149,
Chihang Laptop,CPU,500,relu2,459.67996120452881,2015-07-07 19:37:22.638149,
Chihang Laptop,CPU,500,relu1,1654.5408964157104,2015-07-07 19:37:22.638149,
Chihang Laptop,CPU,500,cifar,2238.7241125106812,2015-07-07 19:37:22.638149,
Chihang Laptop,CPU,500,conv3,345.58308124542236,2015-07-07 19:37:22.638149,
Chihang Laptop,CPU,500,conv2,1240.1289939880371,2015-07-07 19:37:22.638149,
Chihang Laptop,CPU,500,conv1,2232.3323488235474,2015-07-07 19:37:22.638149,
Chihang Laptop,CPU,500,ip1,3.455042839050293,2015-07-07 19:37:22.638149,
Chihang Laptop,CPU,500,first step time,101800.03786087036,2015-07-07 19:37:22.638149,
Chihang Laptop,CPU,500,norm2,437.35063076019287,2015-07-07 19:37:22.638149,
Chihang Laptop,CPU,500,pool3,15.300393104553223,2015-07-07 19:37:22.638149,
Chihang Laptop,CPU,500,pool2,452.82745361328125,2015-07-07 19:37:22.638149,
Chihang Laptop,CPU,500,pool1,1851.2849807739258,2015-07-07 19:37:22.638149,
Chihang Laptop,CPU,500,norm1,1660.072922706604,2015-07-07 19:37:22.638149,
Chihang Laptop,GPU,50,mean step time,234.71450805664062,2015-07-07 19:40:36.570193,
Chihang Laptop,GPU,50,loss,0.29754638671875,2015-07-07 19:40:36.570193,
Chihang Laptop,GPU,50,relu3,0.97393989562988281,2015-07-07 19:40:36.570193,
Chihang Laptop,GPU,50,relu2,15.988588333129883,2015-07-07 19:40:36.570193,
Chihang Laptop,GPU,50,relu1,38.820385932922363,2015-07-07 19:40:36.570193,
Chihang Laptop,GPU,50,cifar,135.08641719818115,2015-07-07 19:40:36.570193,
Chihang Laptop,GPU,50,conv3,11.673450469970703,2015-07-07 19:40:36.570193,
Chihang Laptop,GPU,50,conv2,33.904552459716797,2015-07-07 19:40:36.570193,
Chihang Laptop,GPU,50,conv1,51.716923713684082,2015-07-07 19:40:36.570193,
Chihang Laptop,GPU,50,ip1,0.46336650848388672,2015-07-07 19:40:36.570193,
Chihang Laptop,GPU,50,first step time,20792.070865631104,2015-07-07 19:40:36.570193,
Chihang Laptop,GPU,50,norm2,13.138532638549805,2015-07-07 19:40:36.570193,
Chihang Laptop,GPU,50,pool3,0.82647800445556641,2015-07-07 19:40:36.570193,
Chihang Laptop,GPU,50,pool2,13.843417167663574,2015-07-07 19:40:36.570193,
Chihang Laptop,GPU,50,pool1,41.010499000549316,2015-07-07 19:40:36.570193,
Chihang Laptop,GPU,50,norm1,38.555502891540527,2015-07-07 19:40:36.570193,
Chihang Laptop,CPU,50,mean step time,520.26689052581787,2015-07-07 19:42:12.609830,
Chihang Laptop,CPU,50,loss,0.20182132720947266,2015-07-07 19:42:12.609830,
Chihang Laptop,CPU,50,relu3,1.9115209579467773,2015-07-07 19:42:12.609830,
Chihang Laptop,CPU,50,relu2,45.734882354736328,2015-07-07 19:42:12.609830,
Chihang Laptop,CPU,50,relu1,164.33489322662354,2015-07-07 19:42:12.609830,
Chihang Laptop,CPU,50,cifar,226.83107852935791,2015-07-07 19:42:12.609830,
Chihang Laptop,CPU,50,conv3,35.067081451416016,2015-07-07 19:42:12.609830,
Chihang Laptop,CPU,50,conv2,124.3751049041748,2015-07-07 19:42:12.609830,
Chihang Laptop,CPU,50,conv1,224.0910530090332,2015-07-07 19:42:12.609830,
Chihang Laptop,CPU,50,ip1,0.52857398986816406,2015-07-07 19:42:12.609830,
Chihang Laptop,CPU,50,first step time,92005.42998313904,2015-07-07 19:42:12.609830,
Chihang Laptop,CPU,50,norm2,43.979883193969727,2015-07-07 19:42:12.609830,
Chihang Laptop,CPU,50,pool3,1.6505718231201172,2015-07-07 19:42:12.609830,
Chihang Laptop,CPU,50,pool2,45.164108276367188,2015-07-07 19:42:12.609830,
Chihang Laptop,CPU,50,pool1,188.22896480560303,2015-07-07 19:42:12.609830,
Chihang Laptop,CPU,50,norm1,164.52455520629883,2015-07-07 19:42:12.609830,
Chihang Laptop,GPU,100,mean step time,431.89406394958496,2015-07-07 19:42:36.925314,
Chihang Laptop,GPU,100,loss,0.29754638671875,2015-07-07 19:42:36.925314,
Chihang Laptop,GPU,100,relu3,1.6040802001953125,2015-07-07 19:42:36.925314,
Chihang Laptop,GPU,100,relu2,48.84946346282959,2015-07-07 19:42:36.925314,
Chihang Laptop,GPU,100,relu1,77.262043952941895,2015-07-07 19:42:36.925314,
Chihang Laptop,GPU,100,cifar,236.75453662872314,2015-07-07 19:42:36.925314,
Chihang Laptop,GPU,100,conv3,31.082630157470703,2015-07-07 19:42:36.925314,
Chihang Laptop,GPU,100,conv2,107.28359222412109,2015-07-07 19:42:36.925314,
Chihang Laptop,GPU,100,conv1,103.01351547241211,2015-07-07 19:42:36.925314,
Chihang Laptop,GPU,100,ip1,0.57947635650634766,2015-07-07 19:42:36.925314,
Chihang Laptop,GPU,100,first step time,21286.763906478882,2015-07-07 19:42:36.925314,
Chihang Laptop,GPU,100,norm2,42.068958282470703,2015-07-07 19:42:36.925314,
Chihang Laptop,GPU,100,pool3,1.277923583984375,2015-07-07 19:42:36.925314,
Chihang Laptop,GPU,100,pool2,47.223925590515137,2015-07-07 19:42:36.925314,
Chihang Laptop,GPU,100,pool1,84.789872169494629,2015-07-07 19:42:36.925314,
Chihang Laptop,GPU,100,norm1,76.600074768066406,2015-07-07 19:42:36.925314,
Chihang Laptop,CPU,100,mean step time,1137.5644207000732,2015-07-07 19:44:25.787503,
Chihang Laptop,CPU,100,loss,0.25403499603271484,2015-07-07 19:44:25.787503,
Chihang Laptop,CPU,100,relu3,4.1841268539428711,2015-07-07 19:44:25.787503,
Chihang Laptop,CPU,100,relu2,105.84056377410889,2015-07-07 19:44:25.787503,
Chihang Laptop,CPU,100,relu1,352.85115242004395,2015-07-07 19:44:25.787503,
Chihang Laptop,CPU,100,cifar,472.97894954681396,2015-07-07 19:44:25.787503,
Chihang Laptop,CPU,100,conv3,78.833460807800293,2015-07-07 19:44:25.787503,
Chihang Laptop,CPU,100,conv2,274.75094795227051,2015-07-07 19:44:25.787503,
Chihang Laptop,CPU,100,conv1,565.05894660949707,2015-07-07 19:44:25.787503,
Chihang Laptop,CPU,100,ip1,0.90503692626953125,2015-07-07 19:44:25.787503,
Chihang Laptop,CPU,100,first step time,100404.33192253113,2015-07-07 19:44:25.787503,
Chihang Laptop,CPU,100,norm2,94.640374183654785,2015-07-07 19:44:25.787503,
Chihang Laptop,CPU,100,pool3,3.6541223526000977,2015-07-07 19:44:25.787503,
Chihang Laptop,CPU,100,pool2,102.86450386047363,2015-07-07 19:44:25.787503,
Chihang Laptop,CPU,100,pool1,423.16055297851562,2015-07-07 19:44:25.787503,
Chihang Laptop,CPU,100,norm1,366.98663234710693,2015-07-07 19:44:25.787503,
Chihang Laptop,GPU,150,mean step time,710.30902862548828,2015-07-07 19:44:52.555565,
Chihang Laptop,GPU,150,loss,0.31960010528564453,2015-07-07 19:44:52.555565,
Chihang Laptop,GPU,150,relu3,2.389073371887207,2015-07-07 19:44:52.555565,
Chihang Laptop,GPU,150,relu2,41.638016700744629,2015-07-07 19:44:52.555565,
Chihang Laptop,GPU,150,relu1,128.72695922851562,2015-07-07 19:44:52.555565,
Chihang Laptop,GPU,150,cifar,323.98247718811035,2015-07-07 19:44:52.555565,
Chihang Laptop,GPU,150,conv3,44.052362442016602,2015-07-07 19:44:52.555565,
Chihang Laptop,GPU,150,conv2,96.490979194641113,2015-07-07 19:44:52.555565,
Chihang Laptop,GPU,150,conv1,160.79044342041016,2015-07-07 19:44:52.555565,
Chihang Laptop,GPU,150,ip1,0.80847740173339844,2015-07-07 19:44:52.555565,
Chihang Laptop,GPU,150,first step time,22542.17481613159,2015-07-07 19:44:52.555565,
Chihang Laptop,GPU,150,norm2,44.981002807617188,2015-07-07 19:44:52.555565,
Chihang Laptop,GPU,150,pool3,1.9173622131347656,2015-07-07 19:44:52.555565,
Chihang Laptop,GPU,150,pool2,43.89190673828125,2015-07-07 19:44:52.555565,
Chihang Laptop,GPU,150,pool1,138.78905773162842,2015-07-07 19:44:52.555565,
Chihang Laptop,GPU,150,norm1,127.85351276397705,2015-07-07 19:44:52.555565,
Chihang Laptop,CPU,150,mean step time,1556.5509796142578,2015-07-07 19:46:35.657657,
Chihang Laptop,CPU,150,loss,0.26404857635498047,2015-07-07 19:46:35.657657,
Chihang Laptop,CPU,150,relu3,5.5534839630126953,2015-07-07 19:46:35.657657,
Chihang Laptop,CPU,150,relu2,140.52045345306396,2015-07-07 19:46:35.657657,
Chihang Laptop,CPU,150,relu1,505.62262535095215,2015-07-07 19:46:35.657657,
Chihang Laptop,CPU,150,cifar,677.16801166534424,2015-07-07 19:46:35.657657,
Chihang Laptop,CPU,150,conv3,106.42457008361816,2015-07-07 19:46:35.657657,
Chihang Laptop,CPU,150,conv2,376.02055072784424,2015-07-07 19:46:35.657657,
Chihang Laptop,CPU,150,conv1,677.34193801879883,2015-07-07 19:46:35.657657,
Chihang Laptop,CPU,150,ip1,1.2165307998657227,2015-07-07 19:46:35.657657,
Chihang Laptop,CPU,150,first step time,91866.24908447266,2015-07-07 19:46:35.657657,
Chihang Laptop,CPU,150,norm2,130.59735298156738,2015-07-07 19:46:35.657657,
Chihang Laptop,CPU,150,pool3,4.8198699951171875,2015-07-07 19:46:35.657657,
Chihang Laptop,CPU,150,pool2,136.91604137420654,2015-07-07 19:46:35.657657,
Chihang Laptop,CPU,150,pool1,565.95849990844727,2015-07-07 19:46:35.657657,
Chihang Laptop,CPU,150,norm1,502.37298011779785,2015-07-07 19:46:35.657657,
Chihang Laptop,GPU,200,mean step time,935.45401096343994,2015-07-07 19:47:03.957117,
Chihang Laptop,GPU,200,loss,0.30398368835449219,2015-07-07 19:47:03.957117,
Chihang Laptop,GPU,200,relu3,2.915501594543457,2015-07-07 19:47:03.957117,
Chihang Laptop,GPU,200,relu2,62.910556793212891,2015-07-07 19:47:03.957117,
Chihang Laptop,GPU,200,relu1,153.94759178161621,2015-07-07 19:47:03.957117,
Chihang Laptop,GPU,200,cifar,367.61283874511719,2015-07-07 19:47:03.957117,
Chihang Laptop,GPU,200,conv3,45.678138732910156,2015-07-07 19:47:03.957117,
Chihang Laptop,GPU,200,conv2,137.82811164855957,2015-07-07 19:47:03.957117,
Chihang Laptop,GPU,200,conv1,230.277419090271,2015-07-07 19:47:03.957117,
Chihang Laptop,GPU,200,ip1,0.885009765625,2015-07-07 19:47:03.957117,
Chihang Laptop,GPU,200,first step time,23026.169061660767,2015-07-07 19:47:03.957117,
Chihang Laptop,GPU,200,norm2,54.42357063293457,2015-07-07 19:47:03.957117,
Chihang Laptop,GPU,200,pool3,2.3170709609985352,2015-07-07 19:47:03.957117,
Chihang Laptop,GPU,200,pool2,62.332391738891602,2015-07-07 19:47:03.957117,
Chihang Laptop,GPU,200,pool1,184.16392803192139,2015-07-07 19:47:03.957117,
Chihang Laptop,GPU,200,norm1,171.54347896575928,2015-07-07 19:47:03.957117,
Chihang Laptop,CPU,200,mean step time,2067.7880048751831,2015-07-07 19:48:50.850023,
Chihang Laptop,CPU,200,loss,0.30255317687988281,2015-07-07 19:48:50.850023,
Chihang Laptop,CPU,200,relu3,7.2925090789794922,2015-07-07 19:48:50.850023,
Chihang Laptop,CPU,200,relu2,186.44213676452637,2015-07-07 19:48:50.850023,
Chihang Laptop,CPU,200,relu1,666.24295711517334,2015-07-07 19:48:50.850023,
Chihang Laptop,CPU,200,cifar,904.0534496307373,2015-07-07 19:48:50.850023,
Chihang Laptop,CPU,200,conv3,140.92600345611572,2015-07-07 19:48:50.850023,
Chihang Laptop,CPU,200,conv2,501.10042095184326,2015-07-07 19:48:50.850023,
Chihang Laptop,CPU,200,conv1,902.00912952423096,2015-07-07 19:48:50.850023,
Chihang Laptop,CPU,200,ip1,1.5165805816650391,2015-07-07 19:48:50.850023,
Chihang Laptop,CPU,200,first step time,92156.32486343384,2015-07-07 19:48:50.850023,
Chihang Laptop,CPU,200,norm2,173.57802391052246,2015-07-07 19:48:50.850023,
Chihang Laptop,CPU,200,pool3,6.5308809280395508,2015-07-07 19:48:50.850023,
Chihang Laptop,CPU,200,pool2,181.54251575469971,2015-07-07 19:48:50.850023,
Chihang Laptop,CPU,200,pool1,741.69301986694336,2015-07-07 19:48:50.850023,
Chihang Laptop,CPU,200,norm1,661.80956363677979,2015-07-07 19:48:50.850023,
Chihang Laptop,GPU,250,mean step time,1171.0710525512695,2015-07-07 19:49:20.734732,
Chihang Laptop,GPU,250,loss,0.32103061676025391,2015-07-07 19:49:20.734732,
Chihang Laptop,GPU,250,relu3,4.8475265502929688,2015-07-07 19:49:20.734732,
Chihang Laptop,GPU,250,relu2,68.920493125915527,2015-07-07 19:49:20.734732,
Chihang Laptop,GPU,250,relu1,195.39511203765869,2015-07-07 19:49:20.734732,
Chihang Laptop,GPU,250,cifar,438.96710872650146,2015-07-07 19:49:20.734732,
Chihang Laptop,GPU,250,conv3,66.283106803894043,2015-07-07 19:49:20.734732,
Chihang Laptop,GPU,250,conv2,182.39390850067139,2015-07-07 19:49:20.734732,
Chihang Laptop,GPU,250,conv1,278.19347381591797,2015-07-07 19:49:20.734732,
Chihang Laptop,GPU,250,ip1,0.91946125030517578,2015-07-07 19:49:20.734732,
Chihang Laptop,GPU,250,first step time,23461.509943008423,2015-07-07 19:49:20.734732,
Chihang Laptop,GPU,250,norm2,67.172527313232422,2015-07-07 19:49:20.734732,
Chihang Laptop,GPU,250,pool3,2.6963949203491211,2015-07-07 19:49:20.734732,
Chihang Laptop,GPU,250,pool2,67.441105842590332,2015-07-07 19:49:20.734732,
Chihang Laptop,GPU,250,pool1,227.91266441345215,2015-07-07 19:49:20.734732,
Chihang Laptop,GPU,250,norm1,212.6319408416748,2015-07-07 19:49:20.734732,
Chihang Laptop,CPU,250,mean step time,2589.6904468536377,2015-07-07 19:51:11.654949,
Chihang Laptop,CPU,250,loss,0.33390522003173828,2015-07-07 19:51:11.654949,
Chihang Laptop,CPU,250,relu3,9.4543695449829102,2015-07-07 19:51:11.654949,
Chihang Laptop,CPU,250,relu2,230.1710844039917,2015-07-07 19:51:11.654949,
Chihang Laptop,CPU,250,relu1,832.63599872589111,2015-07-07 19:51:11.654949,
Chihang Laptop,CPU,250,cifar,1126.7445087432861,2015-07-07 19:51:11.654949,
Chihang Laptop,CPU,250,conv3,176.46145820617676,2015-07-07 19:51:11.654949,
Chihang Laptop,CPU,250,conv2,633.84902477264404,2015-07-07 19:51:11.654949,
Chihang Laptop,CPU,250,conv1,1124.817967414856,2015-07-07 19:51:11.654949,
Chihang Laptop,CPU,250,ip1,1.8894672393798828,2015-07-07 19:51:11.654949,
Chihang Laptop,CPU,250,first step time,92563.62390518188,2015-07-07 19:51:11.654949,
Chihang Laptop,CPU,250,norm2,218.56856346130371,2015-07-07 19:51:11.654949,
Chihang Laptop,CPU,250,pool3,7.763981819152832,2015-07-07 19:51:11.654949,
Chihang Laptop,CPU,250,pool2,230.44860363006592,2015-07-07 19:51:11.654949,
Chihang Laptop,CPU,250,pool1,939.00346755981445,2015-07-07 19:51:11.654949,
Chihang Laptop,CPU,250,norm1,827.77953147888184,2015-07-07 19:51:11.654949,
Chihang Laptop,GPU,300,mean step time,1404.1899442672729,2015-07-07 19:51:42.724091,
Chihang Laptop,GPU,300,loss,0.33593177795410156,2015-07-07 19:51:42.724091,
Chihang Laptop,GPU,300,relu3,4.1724443435668945,2015-07-07 19:51:42.724091,
Chihang Laptop,GPU,300,relu2,90.680956840515137,2015-07-07 19:51:42.724091,
Chihang Laptop,GPU,300,relu1,248.8476037979126,2015-07-07 19:51:42.724091,
Chihang Laptop,GPU,300,cifar,482.0554256439209,2015-07-07 19:51:42.724091,
Chihang Laptop,GPU,300,conv3,77.610969543457031,2015-07-07 19:51:42.724091,
Chihang Laptop,GPU,300,conv2,212.27896213531494,2015-07-07 19:51:42.724091,
Chihang Laptop,GPU,300,conv1,326.70307159423828,2015-07-07 19:51:42.724091,
Chihang Laptop,GPU,300,ip1,1.1069774627685547,2015-07-07 19:51:42.724091,
Chihang Laptop,GPU,300,first step time,23561.591148376465,2015-07-07 19:51:42.724091,
Chihang Laptop,GPU,300,norm2,76.642036437988281,2015-07-07 19:51:42.724091,
Chihang Laptop,GPU,300,pool3,3.3189058303833008,2015-07-07 19:51:42.724091,
Chihang Laptop,GPU,300,pool2,80.861568450927734,2015-07-07 19:51:42.724091,
Chihang Laptop,GPU,300,pool1,271.26395702362061,2015-07-07 19:51:42.724091,
Chihang Laptop,GPU,300,norm1,247.7339506149292,2015-07-07 19:51:42.724091,
Chihang Laptop,CPU,300,mean step time,3158.2390069961548,2015-07-07 19:53:38.448704,
Chihang Laptop,CPU,300,loss,0.35560131072998047,2015-07-07 19:53:38.448704,
